Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
93553,Deprivation score (IMD 2019),E92000001,England,M83067,Lyme Valley Medical Centre,GP,Persons,All ages,,,2019,20.654004732254,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83068,Belgrave Medical Centre,GP,Persons,All ages,,,2019,32.1195228973115,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83069,Mansion House Surgery,GP,Persons,All ages,,,2019,12.7877501741675,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83070,Gnosall,GP,Persons,All ages,,,2019,10.2782271770098,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83071,Park Medical Centre,GP,Persons,All ages,,,2019,18.6896274494057,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83072,Salters Meadow Health Ctr,GP,Persons,All ages,,,2019,14.2552069779643,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83073,Stapenhill Medical Centre,GP,Persons,All ages,,,2019,23.1683612088594,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83074,Balance Street,GP,Persons,All ages,,,2019,14.5539392449009,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83075,Norfolk Street Surgery,GP,Persons,All ages,,,2019,37.7812594235033,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83076,Harley Street Medical Ctr,GP,Persons,All ages,,,2019,39.0537317285699,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83079,Dr J Greig & Partners,GP,Persons,All ages,,,2019,18.4214068539326,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83082,The Haymarket Health Ctr,GP,Persons,All ages,,,2019,38.633780062121,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83084,Dr Robinson & Partners,GP,Persons,All ages,,,2019,19.2625251872522,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83088,Hollies Practice,GP,Persons,All ages,,,2019,19.6725969192932,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83089,Biddulph Doctors,GP,Persons,All ages,,,2019,15.2811622282609,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83090,Dunrobin Street Medical Centre,GP,Persons,All ages,,,2019,31.5645789975224,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83092,Crown Surgery,GP,Persons,All ages,,,2019,11.6165831964624,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83093,Dale Medical Practice,GP,Persons,All ages,,,2019,12.5708257688862,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83094,Brook Medical Centre,GP,Persons,All ages,,,2019,32.1564468246838,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83096,Dr Ks Upton's Practice,GP,Persons,All ages,,,2019,16.3981325912588,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83097,Bilbrook Medical Centre,GP,Persons,All ages,,,2019,14.519007475704,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83100,Dr P D Miles and Dr R Valasapalli,GP,Persons,All ages,,,2019,29.3938356164384,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83102,Potteries Medical Centre,GP,Persons,All ages,,,2019,44.5134345669592,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83103,Dr P Craven's Practice,GP,Persons,All ages,,,2019,15.9038335335095,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83107,Alderwood Medical Practice,GP,Persons,All ages,,,2019,21.7180708101422,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83108,Dr Do Yates' Practice,GP,Persons,All ages,,,2019,16.7157608080808,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83109,Dr Manickam & Partner,GP,Persons,All ages,,,2019,19.8934611211573,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83110,Heathview Medical Practice,GP,Persons,All ages,,,2019,21.2573243990284,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83111,Riverside Surgery,GP,Persons,All ages,,,2019,23.9872906137184,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83113,Dr Khare's Surgery,GP,Persons,All ages,,,2019,25.791895010846,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83117,Crown Medical Practice,GP,Persons,All ages,,,2019,22.3605606587799,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83121,Tean Surgery,GP,Persons,All ages,,,2019,11.5143180026281,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83122,Waterhouses Medical Pract,GP,Persons,All ages,,,2019,17.0176575250836,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83123,Birches Head Medical Ctr.,GP,Persons,All ages,,,2019,32.4645552021206,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83125,Claverley,GP,Persons,All ages,,,2019,15.0933129287599,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83126,Longton Hall Surgery,GP,Persons,All ages,,,2019,32.2214353293413,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83127,Cobridge Surgery,GP,Persons,All ages,,,2019,46.3296322390262,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83129,Heath Hayes Health Centre,GP,Persons,All ages,,,2019,17.6653192811395,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83130,Red Lion Surgery,GP,Persons,All ages,,,2019,20.95369186193,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83132,Lakeside,GP,Persons,All ages,,,2019,9.31360342717258,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83138,Drs Shah & Talpur,GP,Persons,All ages,,,2019,16.7294905606407,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83139,Moss Street Surgery,GP,Persons,All ages,,,2019,26.566282163452,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83140,Higherland Surgery,GP,Persons,All ages,,,2019,19.6405568532393,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83141,Kingsbridge Medical Centre,GP,Persons,All ages,,,2019,13.5585033733562,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83143,Goldenhill Medical Centre,GP,Persons,All ages,,,2019,33.2159408751334,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83146,The Moorcroft Medical Ctr,GP,Persons,All ages,,,2019,46.2782818100358,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83148,The Peel Medical Practice,GP,Persons,All ages,,,2019,21.183148816156,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83601,Brinsley Avenue Practice,GP,Persons,All ages,,,2019,13.3571382249398,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83608,Quinton Practice,GP,Persons,All ages,,,2019,16.578224513173,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83616,Dr I Rasib & Partners,GP,Persons,All ages,,,2019,21.9730914264733,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83617,Darwin Medical Centre,GP,Persons,All ages,,,2019,13.9389774051192,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83619,Honeywall Medical Practice,GP,Persons,All ages,,,2019,27.4965504500237,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83623,Snowhill Medical Centre,GP,Persons,All ages,,,2019,38.6692035275006,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83624,Cambridge House,GP,Persons,All ages,,,2019,37.731183219792,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83625,Dr Vsr Chadalavada,GP,Persons,All ages,,,2019,41.0538928963247,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83627,Apsley Surgery,GP,Persons,All ages,,,2019,43.1907657493369,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83632,Trinity Medical Centre,GP,Persons,All ages,,,2019,14.3826554774325,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83637,Chadsmoor Medical Practice,GP,Persons,All ages,,,2019,28.0824108448928,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83638,The Colliery Practice,GP,Persons,All ages,,,2019,20.8356144227353,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83640,Alton Surgery,GP,Persons,All ages,,,2019,11.2652935635793,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83641,Mill View Surgery,GP,Persons,All ages,,,2019,14.9959254170756,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83650,Tunstall Primary Care Centre,GP,Persons,All ages,,,2019,33.7812190702007,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83661,Adderley Green Surgery,GP,Persons,All ages,,,2019,35.1567005007704,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83668,Tamar Medical Centre,GP,Persons,All ages,,,2019,11.4063917241379,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83670,Keele Practice,GP,Persons,All ages,,,2019,12.0636718919571,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83680,Northgate Surgery,GP,Persons,All ages,,,2019,14.7180469326182,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83681,All Saints Surgery,GP,Persons,All ages,,,2019,28.1107711534052,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83682,Lucie Wedgwood Health Ctr,GP,Persons,All ages,,,2019,40.6275259010897,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83691,Betley Surgery,GP,Persons,All ages,,,2019,9.59126743576298,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83693,Tri-Links Medical Practice,GP,Persons,All ages,,,2019,22.4394107029766,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83697,Milehouse Medical Practice,GP,Persons,All ages,,,2019,29.9853529845247,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83698,Southfield Way Surgery,GP,Persons,All ages,,,2019,17.1239591966847,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83700,Five Towns GP Surgery,GP,Persons,All ages,,,2019,41.1172154615545,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83701,Talke Pits Clinic,GP,Persons,All ages,,,2019,22.8470274548603,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83703,Brereton Surgery,GP,Persons,All ages,,,2019,18.482175,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83705,Trinity Surgery,GP,Persons,All ages,,,2019,20.1339139760668,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83706,Stoneydelph Medical Practice,GP,Persons,All ages,,,2019,26.0420830653805,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83709,Baddeley Green Surgery,GP,Persons,All ages,,,2019,16.4229512373969,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83711,Trentham Mews Medical Centre,GP,Persons,All ages,,,2019,13.6725738444194,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83713,Dr H P Borse & Partner,GP,Persons,All ages,,,2019,35.019916822236,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83715,Featherstone,GP,Persons,All ages,,,2019,20.7337751454697,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83717,Norton Canes Surgery,GP,Persons,All ages,,,2019,19.0485934343434,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83718,Peel Croft,GP,Persons,All ages,,,2019,29.1477346595685,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83719,Rawnsley Surgery,GP,Persons,All ages,,,2019,17.0942368728121,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83723,Loomer Road Surgery,GP,Persons,All ages,,,2019,31.0248220570982,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83725,Blurton Medical Centre,GP,Persons,All ages,,,2019,42.1640805266381,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83727,Norton Canes Practice,GP,Persons,All ages,,,2019,18.0457785750897,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M83738,Aelfgar Surgery,GP,Persons,All ages,,,2019,18.3123329871928,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84001,Red Roofs Surgery,GP,Persons,All ages,,,2019,24.5486911637788,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84002,Pool Medical Centre,GP,Persons,All ages,,,2019,14.9466353148751,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84003,Arbury Medical Centre,GP,Persons,All ages,,,2019,26.7725296404276,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84004,Whitehall Medical Practice,GP,Persons,All ages,,,2019,13.4299785150541,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84005,Chapel End Surgery,GP,Persons,All ages,,,2019,29.1966751660596,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84006,Pear Tree Surgery,GP,Persons,All ages,,,2019,14.0901858246685,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84007,Dordon & Polesworth Group Practice,GP,Persons,All ages,,,2019,15.2991156795562,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84008,Spring Hill Medical Centre,GP,Persons,All ages,,,2019,22.8176406013616,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84009,Fenny Compton Surgery,GP,Persons,All ages,,,2019,13.9977810945274,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84010,Avonside Health Centre,GP,Persons,All ages,,,2019,13.5057969190495,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84011,Bedworth Health Centre,GP,Persons,All ages,,,2019,24.4266626469852,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84012,Park Leys Medical Practice,GP,Persons,All ages,,,2019,21.9529079521867,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84013,Castle Medical Centre,GP,Persons,All ages,,,2019,7.30009156626506,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84014,Bridge House Medical Centre,GP,Persons,All ages,,,2019,10.7296791926851,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84015,Croft Medical Centre,GP,Persons,All ages,,,2019,15.9468403740934,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84016,Wolston Surgery,GP,Persons,All ages,,,2019,11.8660306859206,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84017,Clarendon Lodge Medical Centre,GP,Persons,All ages,,,2019,11.7818913714538,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84018,Bidford Health Centre,GP,Persons,All ages,,,2019,14.0624781231769,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84019,The Atherstone Surgery,GP,Persons,All ages,,,2019,21.6627957028852,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84020,Clifton Road Surgery,GP,Persons,All ages,,,2019,14.268485649602,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84021,Rother House Medical Centre,GP,Persons,All ages,,,2019,11.3901626538256,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84022,Manor Court Surgery,GP,Persons,All ages,,,2019,29.3826829296292,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84023,Central Surgery,GP,Persons,All ages,,,2019,15.4904074789243,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84024,Henley-In-Arden Med Ctr,GP,Persons,All ages,,,2019,13.2646317934783,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84025,Shipston Medical Centre,GP,Persons,All ages,,,2019,10.8754797966283,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84026,Southam Surgery,GP,Persons,All ages,,,2019,10.2990114407845,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84028,Priory Medical Centre,GP,Persons,All ages,,,2019,12.2541640476987,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84029,Cubbington Rd Surgery,GP,Persons,All ages,,,2019,11.5654377867371,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84030,Hastings House Surgery,GP,Persons,All ages,,,2019,11.113648728409,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84031,Revel Surgery,GP,Persons,All ages,,,2019,14.8239847182426,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84032,Waterside Medical Centre,GP,Persons,All ages,,,2019,15.9103149534831,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84034,Whitestone Surgery,GP,Persons,All ages,,,2019,13.8471609281437,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84035,Westside Medical Centre,GP,Persons,All ages,,,2019,16.7632520086393,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84036,Abbey Medical Centre,GP,Persons,All ages,,,2019,7.26975830126835,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84037,The Grange Medical Centre,GP,Persons,All ages,,,2019,10.867196563026,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84040,Sherbourne Medical Centre,GP,Persons,All ages,,,2019,13.8443212674323,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84041,Riversley Road Surgery,GP,Persons,All ages,,,2019,26.8108910017644,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84042,Hazelwood Group Practice,GP,Persons,All ages,,,2019,14.461885848319,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84043,Trinity Court Surgery,GP,Persons,All ages,,,2019,11.3381636393569,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84044,Harbury Surgery,GP,Persons,All ages,,,2019,8.76674676779866,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84046,Dunchurch Surgery,GP,Persons,All ages,,,2019,8.46440317419685,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84047,Tanworth-In-Arden Med Ctr,GP,Persons,All ages,,,2019,10.5281354121239,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84049,Alcester Health Centre,GP,Persons,All ages,,,2019,13.2555157142857,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84050,Market Quarter Medical Practice,GP,Persons,All ages,,,2019,15.9392939701642,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84051,Old Mill Surgery,GP,Persons,All ages,,,2019,23.7305899071926,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84055,Stockingford Medical Centre,GP,Persons,All ages,,,2019,26.0915310047096,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84059,Spa Medical Centre,GP,Persons,All ages,,,2019,15.7821241144057,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84060,The Arrow Surgery,GP,Persons,All ages,,,2019,14.1592518644068,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84061,Bulkington Surgery,GP,Persons,All ages,,,2019,14.2107050516024,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84062,Vale Of Red Horse,GP,Persons,All ages,,,2019,12.7031755667978,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84063,Chase Meadow Health Centre,GP,Persons,All ages,,,2019,10.8815950378469,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84064,Whitnash Medical Centre,GP,Persons,All ages,,,2019,11.3834912225705,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,M84065,Beech Tree Medical Practice,GP,Persons,All ages,,,2019,17.1392586146273,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
